Checked,Protein FDR Confidence: Combined,Accession,Description,# Peptides,# PSMs,# Unique Peptides,Ensembl Gene ID,Gene Symbol,# Razor Peptides,Abundance Ratio: (PBS) / (NaCl),Abundance Ratio (log2): (PBS) / (NaCl),Abundance Ratio P-Value: (PBS) / (NaCl),Abundance Ratio Adj. P-Value: (PBS) / (NaCl),Abundance Ratio Variability [%]: (PBS) / (NaCl),Abundance Ratio Weight: (PBS) / (NaCl),Abundances (Grouped): NaCl,Abundances (Grouped): PBS,Abundances (Grouped) CV [%]: NaCl,Abundances (Grouped) CV [%]: PBS,Abundances (Grouped) Count: NaCl,Abundances (Grouped) Count: PBS,"Abundances (Scaled): F25: Sample, NaCl","Abundances (Scaled): F26: Sample, NaCl","Abundances (Scaled): F27: Sample, NaCl","Abundances (Scaled): F28: Sample, NaCl","Abundances (Scaled): F29: Sample, NaCl","Abundances (Scaled): F30: Sample, NaCl","Abundances (Scaled): F31: Sample, NaCl","Abundances (Scaled): F32: Sample, NaCl","Abundances (Scaled): F17: Sample, PBS","Abundances (Scaled): F18: Sample, PBS","Abundances (Scaled): F19: Sample, PBS","Abundances (Scaled): F20: Sample, PBS","Abundances (Scaled): F21: Sample, PBS","Abundances (Scaled): F22: Sample, PBS","Abundances (Scaled): F23: Sample, PBS","Abundances (Scaled): F24: Sample, PBS","Abundances (Normalized): F25: Sample, NaCl","Abundances (Normalized): F26: Sample, NaCl","Abundances (Normalized): F27: Sample, NaCl","Abundances (Normalized): F28: Sample, NaCl","Abundances (Normalized): F29: Sample, NaCl","Abundances (Normalized): F30: Sample, NaCl","Abundances (Normalized): F31: Sample, NaCl","Abundances (Normalized): F32: Sample, NaCl","Abundances (Normalized): F17: Sample, PBS","Abundances (Normalized): F18: Sample, PBS","Abundances (Normalized): F19: Sample, PBS","Abundances (Normalized): F20: Sample, PBS","Abundances (Normalized): F21: Sample, PBS","Abundances (Normalized): F22: Sample, PBS","Abundances (Normalized): F23: Sample, PBS","Abundances (Normalized): F24: Sample, PBS","Abundance: F25: Sample, NaCl","Abundance: F26: Sample, NaCl","Abundance: F27: Sample, NaCl","Abundance: F28: Sample, NaCl","Abundance: F29: Sample, NaCl","Abundance: F30: Sample, NaCl","Abundance: F31: Sample, NaCl","Abundance: F32: Sample, NaCl","Abundance: F17: Sample, PBS","Abundance: F18: Sample, PBS","Abundance: F19: Sample, PBS","Abundance: F20: Sample, PBS","Abundance: F21: Sample, PBS","Abundance: F22: Sample, PBS","Abundance: F23: Sample, PBS","Abundance: F24: Sample, PBS","Abundances Count: F25: Sample, NaCl","Abundances Count: F26: Sample, NaCl","Abundances Count: F27: Sample, NaCl","Abundances Count: F28: Sample, NaCl","Abundances Count: F29: Sample, NaCl","Abundances Count: F30: Sample, NaCl","Abundances Count: F31: Sample, NaCl","Abundances Count: F32: Sample, NaCl","Abundances Count: F17: Sample, PBS","Abundances Count: F18: Sample, PBS","Abundances Count: F19: Sample, PBS","Abundances Count: F20: Sample, PBS","Abundances Count: F21: Sample, PBS","Abundances Count: F22: Sample, PBS","Abundances Count: F23: Sample, PBS","Abundances Count: F24: Sample, PBS","Found in Sample: [S25] F25: Sample, NaCl","Found in Sample: [S26] F26: Sample, NaCl","Found in Sample: [S27] F27: Sample, NaCl","Found in Sample: [S28] F28: Sample, NaCl","Found in Sample: [S29] F29: Sample, NaCl","Found in Sample: [S30] F30: Sample, NaCl","Found in Sample: [S31] F31: Sample, NaCl","Found in Sample: [S32] F32: Sample, NaCl","Found in Sample: [S17] F17: Sample, PBS","Found in Sample: [S18] F18: Sample, PBS","Found in Sample: [S19] F19: Sample, PBS","Found in Sample: [S20] F20: Sample, PBS","Found in Sample: [S21] F21: Sample, PBS","Found in Sample: [S22] F22: Sample, PBS","Found in Sample: [S23] F23: Sample, PBS","Found in Sample: [S24] F24: Sample, PBS"
FALSE,High,Q9VI53,LD44267p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG1105 PE=1 SV=1,1,8,1,FBgn0037465,CG1105,0,0.01,-6.64,1E-17,7.64322E-17,,,200,,26.76,,8,,130.1,124.2,253.1,224.1,220.8,265.3,167,215.4,,,,,,,,,451219.0129,430852.8611,877982.3871,777280.2431,765983.5051,920011.5,579088.4457,746967.0245,,,,,,,,,215039.0625,206180.4375,821336.4375,745632,665812.4375,920011.5,370333.375,267337.7813,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,High,High,High,High,High,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q9V9Q4,LD43819p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG1416 PE=1 SV=2,1,2,1,FBgn0032961,CG1416,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q9V3Y4,LD43650p OS=Drosophila melanogaster OX=7227 GN=Mtch PE=1 SV=1,7,31,7,FBgn0027786,Mtch,0,0.489,-1.03,0.234841509,0.492681289,57.6,22.68679707,162.5,37.5,57.85,36.77,8,8,53.4,61.9,295.7,308.8,160.1,170.6,130.1,132.8,45.2,57.2,31.5,32.9,46.1,34.4,21.8,17.5,2888001.727,3346924.406,15985763.3,16692506.41,8656149.343,9222447.313,7032052.067,7179474.651,2445740.717,3094157.609,1703299.896,1777051.371,2491302.067,1860999.062,1176041.74,946823.4189,1376345.336,1601638.055,14954388.69,16012843.56,7524146.219,9222447.313,4497073.969,2569517.477,1000228.125,1359272.359,736322,873405.8281,1405393.125,1082023.469,451684.0469,391978.4375,5,5,6,6,6,6,6,6,2,4,3,3,3,3,3,2,High,High,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found
FALSE,Low,Q7K4E0,LD43457p OS=Drosophila melanogaster OX=7227 GN=CG12183 PE=2 SV=1,1,2,1,FBgn0050440,CG30440,0,0.684,-0.55,0.234371994,0.492553493,18.28,24.13923203,117.3,82.7,24.64,6.26,8,2,251.2,213.1,158.8,159.6,134.4,119.8,173.6,162.4,108.6,118.6,,,,,,,27896092.91,23667400.83,17632956.77,17725298.68,14929372.38,13309065,19278883.19,18037775.8,12057722.64,13174411.59,,,,,,,13294541,11325804,16495308,17003584,12976992,13309065,12329056,6455678.5,4931215,5787557,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q95TL8,LD41494p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG9911 PE=1 SV=1,2,7,2,FBgn0030734,CG9911,0,0.682,-0.55,0.817236066,0.929977111,86.85,19.93875339,132.2,67.8,73.78,23.81,7,6,,40.9,328.5,325.9,170.8,144,119.5,28,50.8,,59.5,,66,82.5,88.3,95.2,,228839.0463,1838542.287,1823710.496,955833.9332,806048.9375,668664.0784,156891.0803,284295.8198,,332947.3514,,369451.2546,461953.3278,494446.6451,532917.7283,,109508.6953,1719922.625,1749455.125,830835.2813,806048.9375,427617.9688,56150.95703,116267.7109,,143930.2969,,208414.8125,268589.25,189902.8359,220624.3047,,1,2,2,2,2,2,1,1,,1,,1,1,2,2,Not Found,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,High,High
FALSE,Medium,Q95RE4,LD37574p OS=Drosophila melanogaster OX=7227 GN=yps PE=1 SV=1,1,1,1,FBgn0022959,yps,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q9VWG1,LD37169p OS=Drosophila melanogaster OX=7227 GN=dHspB8 PE=1 SV=1,5,18,5,FBgn0031037,CG14207,0,0.56,-0.84,0.559823074,0.822302122,71.26,20.87011621,154.9,45.1,64.25,56.7,7,8,,24.1,333.5,297.7,171.6,168.5,133,79.8,41.4,100.3,18.6,21.6,62.2,58,25.5,64.2,,271611.0816,3751680.502,3348187.001,1930386.72,1894968.719,1496419.121,897103.545,466097.9773,1128056.17,209200.0756,242997.8249,699464.6957,652527.4519,287209.4034,721750.3324,,129976.8359,3509628.375,3211860.063,1677941.469,1894968.719,956976.3438,321071.2969,190618.8594,495558.3281,90435.40625,119431.3906,394581.9688,379393,110308.9297,298799.7148,,1,3,3,3,3,3,2,1,2,1,1,1,1,1,3,Not Found,Peak Found,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found
FALSE,High,Q9W3H4,LD36273p OS=Drosophila melanogaster OX=7227 GN=sni PE=1 SV=1,10,54,10,FBgn0030026,sni,0,1.134,0.18,0.735042573,0.900106637,32.48,23.56827371,79,121,26.29,27.29,8,8,83.7,83.2,57.7,41.7,88.4,79.9,84.7,110.6,134,108.3,153.7,121.7,72.6,76.6,145.1,158.1,10226485.54,10172042.9,7054231.785,5101362.291,10800199.91,9765941.594,10356663.63,13517809.71,16380342.82,13237907.79,18791038.98,14882024.09,8880547.938,9360604.912,17737129.67,19322965.05,4873672.875,4867731.992,6599104.594,4893651.938,9387809.766,9765941.594,6623199.313,4837993.027,6699025.563,5815451.063,8123205.688,7314389.883,5009694,5442449.922,6812324.969,7999575.734,6,6,5,4,7,7,4,6,8,7,9,8,4,4,8,8,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q95RF6,LD34461p OS=Drosophila melanogaster OX=7227 GN=Tom20 PE=1 SV=1,2,3,2,FBgn0036928,Tom20,0,0.885,-0.18,0.873201569,0.95605771,33.58,20.04173822,109,91,49.94,,4,1,,,348.8,509.1,,342.2,,111.3,,288.6,,,,,,,,,816697.2812,1192065.069,,801361,,260528.553,,675831.8377,,,,,,,,,764005.3438,1143528.18,,801361,,93242.57031,,296894.875,,,,,,,,,2,2,,1,,1,,1,,,,,,,Not Found,Not Found,High,High,Not Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q7K3E2,LD34147p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG5080 PE=1 SV=1,2,2,2,FBgn0031313,CG5080,0,0.878,-0.19,0.904786651,0.963374516,23.64,18.7425973,129.2,70.8,23.42,,4,1,,,319.7,336.5,,,287.9,476.1,179.7,,,,,,,,,,455061.0399,478901.9685,,,409752.9215,677590.8804,255820.958,,,,,,,,,,425701.2656,459402.6875,,,262041.4609,242508.2188,104622.4219,,,,,,,,,,2,2,,,2,2,1,,,,,,,,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,High,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,Medium,Q9VCI4,LD32918p OS=Drosophila melanogaster OX=7227 GN=udt PE=2 SV=2,1,1,1,FBgn0039113,CG10217,0,0.873,-0.2,0.894152547,0.959109942,37.04,19.67265203,106.8,93.2,44.84,,8,1,69.4,75.2,177.2,176.7,185.4,305.1,261.7,191.3,,,,,158.2,,,,229508.383,248736.3896,586042.1426,584419.2142,613130.7022,1009165.125,865596.8525,632756.1416,,,,,523255.8191,,,,109377.6328,119030.375,548231.6875,560623.625,532948.875,1009165.125,553558.625,226461.9688,,,,,295179.0313,,,,1,1,1,1,1,1,1,1,,,,,1,,,,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found
FALSE,Low,Q9VHE4,LD31229p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG8132 PE=1 SV=1,1,2,1,FBgn0037687,CG8132,0,0.618,-0.69,0.705317295,0.892131065,22.89,19.18389917,122.3,77.7,15.97,17.84,6,5,,,201.9,164.1,188.6,160.8,209.4,135.1,102.3,,78,119.7,,,111.9,128.1,,,594963.7498,483692.5565,555815.7096,473945.4375,616953.4667,398230.196,301599.1757,,229978.2843,352645.1075,,,329676.7629,377589.5918,,,556577.6875,463998.2188,483129.2188,473945.4375,394548.4688,142525.6719,123344.2188,,99417.64844,173322.1094,,,126619.4297,156319.5156,,,1,1,1,1,1,1,1,,1,1,,,1,1,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found
FALSE,High,Q9VN21,LD30155p OS=Drosophila melanogaster OX=7227 GN=lost PE=1 SV=1,11,30,11,FBgn0263594,lost,0,0.453,-1.14,0.118572543,0.30033112,78.22,23.19932628,142.3,57.7,74.31,33.98,8,8,48.1,44.3,342.7,322.8,131.2,128.2,127.6,94.6,63.3,54.5,52,51.8,40.8,51.8,16.2,30,3866064.6,3554377.663,27530241.97,25931336.39,10537041.3,10298564.31,10245375.9,7600922.659,5085167.735,4376916.696,4179877.485,4162748.759,3275252.179,4164054.601,1301911.796,2406374.941,1842464.266,1700912.789,25754036.98,24875499.39,9159065.578,10298564.31,6552029.594,2720352.75,2079667.625,1922792.125,1806925.344,2045956.063,1847635,2421067.746,500027.1406,996222.8125,4,5,9,9,7,6,5,4,4,4,4,4,3,3,2,3,Peak Found,Peak Found,High,High,High,High,High,High,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found
FALSE,High,Q8SWW4,LD28380p OS=Drosophila melanogaster OX=7227 GN=anon-WO0140519.52 PE=1 SV=1,1,2,1,FBgn0032481,CG16972,0,0.691,-0.53,0.052073556,0.155301722,29.9,25.37481643,118.3,81.7,8.41,27.15,8,6,132.2,122.2,130.8,123,117.5,114.7,134.9,147.8,73.6,70.8,129.3,127.9,,,86.3,89.1,44625893.42,41266906.68,44150247.87,41534138.75,39687521.6,38711452,45562410.04,49885902.92,24844278.51,23889246.79,43653520.17,43184054.11,,,29137331.7,30078435.15,21267522,19747876,41301748,39843008,34497408,38711452,29137658,17854050,10160499,10494615,18871044,21224600,,,11190817,12452267,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found
FALSE,Medium,Q9VQK5,LD24714p OS=Drosophila melanogaster OX=7227 GN=Prp40 PE=1 SV=1,1,1,1,FBgn0031492,CG3542,0,1.277,0.35,0.477900399,0.7591504,30.23,18.98666218,83.7,116.3,63.38,12.8,5,2,,163.4,161.2,132.4,,203,,484.4,,248.4,,,,,207.2,,,347794.8993,343211.3581,281774.2454,,432252.375,,1031358.607,,528893.4597,,,,,441081.2277,,,166433.8594,321067.9375,270301.3438,,432252.375,,369120.875,,232344.4219,,,,,169406.7031,,,1,1,1,,1,,1,,1,,,,,1,,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,High,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found
FALSE,High,Q7JVH6,LD24696p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG9436 PE=1 SV=1,1,5,1,FBgn0033101,CG9436,0,0.626,-0.68,0.704164846,0.891043869,78.29,20.06984876,134.9,65.1,32.52,61.25,7,2,68.5,,209.1,245.3,177.3,210.9,197.7,267.5,63.4,160.3,,,,,,,383125.3836,,1169180.033,1371357.839,991354.2375,1178940.125,1105167.533,1495455.259,354469.914,896054.4703,,,,,,,182587.4375,,1093746.5,1315520.75,861710.4375,1178940.125,706766.6875,535220,144966.625,393639.3125,,,,,,,1,,1,1,1,1,1,1,1,1,,,,,,,Peak Found,Not Found,High,Peak Found,High,High,High,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,Low,Q9VHX4,LD24679p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG2767 PE=1 SV=1,1,1,1,FBgn0037537,CG2767,0,3.813,1.93,3.11144E-09,2.12219E-08,61.01,25.9833713,38.9,161.1,31.34,43.12,8,8,60,59.6,32,34.7,27.8,29,41.3,45.6,238.1,231.4,205.9,203.5,75.2,74.4,120.5,120.9,41783948.24,41507580.27,22301465.09,24160690.23,19312740.98,20182850,28709136.79,31728412.75,165696333.2,161030693.6,143310478.3,141642737.1,52317631.25,51790834.84,83861502.01,84130980.26,19913126,19863048,20862612,23176948,16787128,20182850,18359806,11355526,67764392,70741248,61951896,69616216,29513418,30112266,32208808,34829652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found
FALSE,High,Q9W3N9,LD24105p OS=Drosophila melanogaster OX=7227 GN=154229_at PE=1 SV=1,3,24,3,FBgn0029969,CG10932,0,0.818,-0.29,0.935123551,0.973860268,85.32,20.88934156,109.6,90.4,59.46,80.72,8,6,38.9,44.1,227.3,243.5,101.7,106.2,120.7,126.7,101.2,86,,,232.4,131.4,11.8,28.3,618374.1085,701752.9752,3615166.939,3872929.505,1616801.076,1689585.672,1919208.372,2014975.373,1609583.142,1367989.541,,,3695607.975,2089158.354,187353.917,449912.5112,294700.7656,335817.0469,3381922.438,3715236.813,1405364.813,1689585.672,1227354.68,721155.0547,658266.9688,600961.75,,,2084766.078,1214680.016,71957.28906,186260.7109,2,2,3,3,2,2,3,3,2,2,,,3,2,1,2,High,High,High,High,High,High,High,High,High,High,Not Found,Not Found,High,High,Peak Found,Peak Found
FALSE,High,Q7K4T8,LD23856p OS=Drosophila melanogaster OX=7227 GN=FBgn 33734 PE=1 SV=1,14,115,14,FBgn0033734,CG8520,0,0.773,-0.37,0.13193715,0.324291828,67.07,26.30323558,106.7,93.3,9.57,55.93,8,8,113.1,121.2,107.5,127.7,102.6,104.8,94.8,115.6,108.6,122.7,97.8,94.8,22.8,19.4,77.6,168.9,80114323.04,85846736.49,76152065.39,90437106.79,72707726.59,74238070.51,67182280.58,81922426.48,76905776.51,86953185.77,69309054.24,67193068.31,16166959.71,13722643.59,54964632.43,119677631.3,38180370.13,41081119.07,71238861.98,86754811.3,63199414.02,74238070.51,42963800.94,29319848.15,31451952.41,38198785.23,29961712.3,33024828.89,9120104.031,7978629.719,21110345.63,49545723.09,13,13,14,13,14,14,14,13,12,13,10,10,6,5,10,9,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High
FALSE,High,Q9VCH8,LD23303p OS=Drosophila melanogaster OX=7227 GN=tst PE=2 SV=2,1,1,1,FBgn0039117,tst,0,0.69,-0.54,0.742906923,0.905417813,15.79,21.95741926,118.4,81.6,24.87,2.11,8,2,203.5,263.1,163.7,143.1,145.7,129.8,168.5,159.6,109.8,113.1,,,,,,,4776099.794,6174483.183,3841717.675,3359585.028,3419687.769,3046566.75,3955334.83,3746065.898,2577074.548,2655012.735,,,,,,,2276163,2954738.75,3593856.5,3222794,2972480,3046566.75,2529479.75,1340708.375,1053939.375,1166354.75,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,High,Q9VLT3,LD23292p OS=Drosophila melanogaster OX=7227 GN=Mcr PE=1 SV=1,4,12,4,FBgn0267488,Mcr,0,0.521,-0.94,0.457323821,0.741730267,70.48,21.35731321,155.4,44.6,63.81,22.55,7,3,36.1,,311.3,373.4,222.6,282.2,118.7,70.8,,,74.2,64,,,,46.7,431406.359,,3718099.139,4460895.345,2658754.665,3370560.469,1418107.443,845825.9735,,,886796.6635,763947.5307,,,,558146.7256,205596.875,,3478213.625,4279262.656,2311057.5,3370560.469,906895.1719,302719.1719,,,383354.625,375473.7969,,,,231068.9375,1,,4,4,4,4,3,2,,,2,2,,,,1,Peak Found,Not Found,High,High,High,High,High,High,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found
FALSE,Low,Q8INJ4,LD21727p OS=Drosophila melanogaster OX=7227 GN=3 PE=1 SV=2,1,1,1,FBgn0260742,CG12213,0,2.754,1.46,0.063192942,0.184839354,78.6,19.28444177,44,156,51.81,54.79,6,6,,,101.7,128.6,46.9,50.5,64,33.3,307.4,317.4,63,,83.6,,205.3,198.3,,,515931.3027,652252.2737,237956.9901,255961.4844,324599.2106,168873.3908,1558720.663,1609424.333,319363.9232,,423939.5582,,1041329.946,1005585.257,,,482644.2813,625694.75,206838.2969,255961.4844,207584.7344,60439.39844,637465.875,707024.75,138058.2969,,239152.75,,399945.0938,416305.4375,,,1,1,1,1,1,1,1,1,1,,1,,1,1,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found
FALSE,High,Q9W1G7,LD21576p OS=Drosophila melanogaster OX=7227 GN=Nap1 PE=1 SV=1,2,3,2,FBgn0015268,Nap1,0,0.228,-2.13,0.01546689,0.054837156,108.43,21.98598984,162.4,37.6,26.08,89.19,8,4,208.5,268.2,131.7,176.2,140.5,159.5,153.2,148.1,75.1,110.6,17.4,11,,,,,6280604.11,8081371.258,3967554.319,5309029.294,4233594.825,4806073.375,4614883.007,4463119.958,2261562.663,3331683.971,524731.0813,330880.271,,,,,2993170.016,3867261.453,3711574.375,5092863.438,3679948.813,4806073.375,2951268,1597340.375,924905.3125,1463618.375,226836.7656,162624.875,,,,,2,2,2,2,2,2,2,2,1,1,1,1,,,,,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found
FALSE,Low,Q9VSI1,LD21269p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG7182 PE=1 SV=2,1,1,1,FBgn0035878,CG7182,0,3.087,1.63,0.04190973,0.130979347,75.08,19.01953534,53.8,146.2,42.79,100.38,4,6,,,43.5,,26.2,29.4,,64.8,,,104.2,90.8,565.8,531.7,81,62.6,,,325918.4286,,196506.4608,220364.4219,,484971.9867,,,780449.6489,680277.453,4237077.812,3981653.997,606692.7502,468860.1927,,,304890.7188,,170808.4375,220364.4219,,173570.3594,,,337381.7188,334350.6563,2390220,2315016.25,233013.3594,194104.9219,,,1,,1,1,,1,,,1,1,1,1,1,1,Not Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found
FALSE,Low,Q9VLS0,LD18607p OS=Drosophila melanogaster OX=7227 GN=Dmel\CG8460 PE=1 SV=1,1,1,1,FBgn0031996,CG8460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found
FALSE,Low,Q9VUE5,LD17962p OS=Drosophila melanogaster OX=7227 GN=stwl PE=1 SV=1,1,14,1,FBgn0003459,stwl,0,3.436,1.78,5.2962E-08,3.53313E-07,40.68,29.45003061,45.1,154.9,15.35,46.64,8,8,51.7,46.3,40.5,38.4,33.8,32.7,43.7,41.4,275.6,266.6,142,139.2,147.5,137.7,81.8,81.1,369243024.8,330616617.4,289072521.8,274027279.2,241666010.3,233304704,312277271.6,295343478.1,1967951280,1903803648,1014102623,994088941.6,1052985920,983552342.6,584360281.7,579097811.1,175971472,158213360,270422048,262869808,210062272,233304704,199704720,105702752,804827840,836346432,438387904,488586368,594010334,571857740,224436096,239742544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,High,High,High,Peak Found,High,Peak Found,High,Peak Found,High,High,High,Peak Found,High,High,High,High
FALSE,High,Q9VXM4,LD12946p OS=Drosophila melanogaster OX=7227 GN=MSBP PE=1 SV=1,4,7,4,FBgn0030703,MSBP,0,0.662,-0.59,0.78138548,0.9239152,67.67,19.93952497,120.4,79.6,79.67,72.09,5,2,,,194.3,622.4,174,214,96.4,,,,,73.3,,225.6,,,,,779935.1703,2498511.96,698433.971,858997.7969,387178.8952,,,,,294132.3137,,905736.0795,,,,,729615.0625,2396780.938,607096.6563,858997.7969,247605.125,,,,,144563.5625,,526613.75,,,,,1,2,2,2,1,,,,,1,,1,,,Not Found,Not Found,High,High,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found
FALSE,High,Q9VQG1,LD12265p OS=Drosophila melanogaster OX=7227 GN=Snx21 PE=1 SV=2,1,2,1,FBgn0031457,CG3077,0,4.073,2.03,0.011613925,0.043461317,90.37,19.97293531,35.8,164.2,58.42,153.9,6,8,29.8,31.3,,47.6,,14.6,13.6,10.3,29.1,41.2,126,137.8,60.3,866.7,95.3,96.4,582790.1165,612673.7723,,931433.0792,,285857.5,265929.7164,201336.294,569962.0117,804716.5056,2463078.667,2693808.99,1179793.915,16946705.14,1864099.317,1884239.527,277742.375,293189.0625,,893508.25,,285857.5,170064.9531,72057.79688,233095.8594,353514.2813,1064767.875,1323984.5,665545.25,9853166,715947.3125,780062.3125,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found
FALSE,High,O76268,LD11641p OS=Drosophila melanogaster OX=7227 GN=NTPase PE=1 SV=1,2,3,2,FBgn0024947,NTPase,0,0.211,-2.25,0.043557606,0.134594752,81.66,19.78057753,163,37,48.48,55.82,7,6,60.4,,307.3,335.9,173.3,138.5,191,172.7,36.5,69.3,,43.2,16.3,13.1,,42.5,351812.3087,,1789203.533,1955681.409,1008977.324,806260,1111906.081,1005189.642,212360.9264,403272.2364,,251333.0067,94966.7314,76084.93407,,247699.9783,167664.4531,,1673767.125,1876052.625,877028.875,806260,711076.0625,359755.0625,86848.6875,177158.6563,,123528.0625,53572.625,44237.35938,,102546.1016,1,,1,1,1,1,1,1,1,1,,1,1,1,,1,Peak Found,Not Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found
FALSE,Low,Q9VZW0,LD11247p OS=Drosophila melanogaster OX=7227 GN=Sk2 PE=2 SV=3,1,1,1,FBgn0052484,Sk2,0,10.245,3.36,9.18144E-05,0.000475808,49.87,19.83521318,17.8,182.2,,49.65,1,5,,,31.2,,,,,,,,376.1,319.6,533.3,212.1,,127.7,,,156666.5336,,,,,,,,1889067.792,1604980.369,2678545.278,1065132.266,,641462.4853,,,146558.6719,,,,,,,,816627.875,788834.375,1511020.75,619290,,265561.0938,,,1,,,,,,,,1,1,1,1,,1,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Not Found,Peak Found
