##Dmel_gene_ID,Dmel_gene_symbol,Human_gene_HGNC_ID,Human_gene_OMIM_ID,Human_gene_symbol,DIOPT_score,OMIM_Phenotype_IDs,OMIM_Phenotype_IDs[name]
FBgn0050054,CG30054,HGNC:4392,OMIM:139320,GNAS,3,"103,580,166,350,174,000,000,000,000,000,000,000,000,000,000,000","103580[PSEUDOHYPOPARATHYROIDISM, TYPE IA; PHP1A],166350[OSSEOUS HETEROPLASIA, PROGRESSIVE; POH],174800[MCCUNE-ALBRIGHT SYNDROME; MAS],219080[ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA; AIMAH1],603233[PSEUDOHYPOPARATHYROIDISM, TYPE IB; PHP1B],612462[PSEUDOHYPOPARATHYROIDISM, TYPE IC; PHP1C],612463[PSEUDOPSEUDOHYPOPARATHYROIDISM; PPHP],617686[PITUITARY ADENOMA 3, MULTIPLE TYPES; PITA3]"
FBgn0050054,CG30054,HGNC:4389,OMIM:139311,GNAO1,3,"615,473,617,493","615473[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 17; DEE17],617493[NEURODEVELOPMENTAL DISORDER WITH INVOLUNTARY MOVEMENTS; NEDIM]"
FBgn0011604,Iswi,HGNC:11101,OMIM:603375,SMARCA5,12,,
FBgn0011604,Iswi,HGNC:11097,OMIM:300012,SMARCA1,14,,
FBgn0011227,ox,HGNC:30863,OMIM:610843,UQCR10,11,,
FBgn0033769,CG8768,HGNC:20275,OMIM:616162,SDR39U1,14,,
FBgn0033761,CG8778,HGNC:890,OMIM:600529,AUH,13,250950,"250950[3-METHYLGLUTACONIC ACIDURIA, TYPE I; MGCA1]"
FBgn0033761,CG8778,HGNC:23408,,ECHDC2,11,,
FBgn0033734,CG8520,HGNC:16411,OMIM:617469,AFG1L,15,,
FBgn0033735,Dera,HGNC:24269,,DERA,15,,
FBgn0010238,Lac,HGNC:17302,OMIM:613173,NEGR1,9,,
FBgn0010238,Lac,HGNC:34550,OMIM:618861,IGLON5,5,,
FBgn0010238,Lac,HGNC:6705,OMIM:603241,LSAMP,5,,
FBgn0010238,Lac,HGNC:8143,OMIM:600632,OPCML,5,167000,167000[OVARIAN CANCER]
FBgn0010238,Lac,HGNC:17941,OMIM:607938,NTM,5,,
FBgn0033741,CG8545,HGNC:7867,OMIM:164031,NOP2,10,,
FBgn0033744,Dh44-R2,HGNC:2357,OMIM:122561,CRHR1,9,,
FBgn0033744,Dh44-R2,HGNC:2358,OMIM:602034,CRHR2,12,,
FBgn0033744,Dh44-R2,HGNC:51483,,LINC02210-CRHR1,7,,
FBgn0033738,DUBAI,HGNC:20067,OMIM:618322,USP38,13,,
FBgn0033738,DUBAI,HGNC:20061,,USP35,13,,
FBgn0033733,CG8834,HGNC:11000,OMIM:604196,SLC27A6,3,,
FBgn0033717,CG8839,HGNC:26440,OMIM:300654,FAAH2,15,,
FBgn0033717,CG8839,HGNC:3553,OMIM:602935,FAAH,4,606581,"606581[POLYSUBSTANCE ABUSE, SUSCEPTIBILITY TO; PSAB]"
FBgn0033680,CG13186,HGNC:18251,OMIM:607914,SELENOH,7,,
FBgn0033687,CG8407,HGNC:2955,OMIM:610565,DNAL4,15,616059,616059[MIRROR MOVEMENTS 3; MRMV3]
FBgn0010621,CCT5,HGNC:1618,OMIM:610150,CCT5,14,256840,"256840[NEUROPATHY, HEREDITARY SENSORY, WITH SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE]"
FBgn0025454,Cyp6g1,HGNC:2638,OMIM:605325,CYP3A5,5,145500,"145500[HYPERTENSION, ESSENTIAL]"
FBgn0025454,Cyp6g1,HGNC:17450,OMIM:606534,CYP3A43,5,,
FBgn0025454,Cyp6g1,HGNC:11609,OMIM:274180,TBXAS1,4,231095,231095[GHOSAL HEMATODIAPHYSEAL DYSPLASIA; GHDD]
FBgn0025454,Cyp6g1,HGNC:2637,OMIM:124010,CYP3A4,5,619073,"619073[VITAMIN D-DEPENDENT RICKETS, TYPE 3; VDDR3]"
FBgn0025454,Cyp6g1,HGNC:51504,,CYP3A7-CYP3A51P,5,,
FBgn0033705,CG13168,HGNC:25168,,IQCD,6,,
FBgn0033706,Vha36-2,HGNC:13527,OMIM:609398,ATP6V1D,6,,
FBgn0000253,Cam,HGNC:1445,OMIM:114182,CALM2,6,616249,616249[LONG QT SYNDROME 15; LQT15]
FBgn0000253,Cam,HGNC:1442,OMIM:114180,CALM1,10,"614,916,616,247","614916[VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 4; CPVT4],616247[LONG QT SYNDROME 14; LQT14]"
FBgn0000253,Cam,HGNC:1449,OMIM:114183,CALM3,10,618782,618782[LONG QT SYNDROME 16; LQT16]
FBgn0000253,Cam,HGNC:1452,OMIM:114184,CALML3,5,,
FBgn0000253,Cam,HGNC:18180,OMIM:605183,CALML5,4,,
FBgn0033699,RpS11,HGNC:10384,OMIM:180471,RPS11,13,,
FBgn0033698,CG8858,HGNC:29020,OMIM:616694,ECPAS,14,,
FBgn0033688,Prp8,HGNC:17340,OMIM:607300,PRPF8,15,600059,600059[RETINITIS PIGMENTOSA 13; RP13]
FBgn0027504,CG8878,HGNC:18996,,VRK3,5,,
FBgn0027504,CG8878,HGNC:12718,OMIM:602168,VRK1,4,607596,"607596[PONTOCEREBELLAR HYPOPLASIA, TYPE 1A; PCH1A]"
FBgn0027504,CG8878,HGNC:12719,OMIM:602169,VRK2,4,,
FBgn0033679,CG8888,HGNC:1027,OMIM:603063,BDH1,7,,
FBgn0033679,CG8888,HGNC:5209,OMIM:614232,HSD11B2,4,218030,218030[APPARENT MINERALOCORTICOID EXCESS; AME]
FBgn0033679,CG8888,HGNC:16888,OMIM:612131,DHRS9,6,,
FBgn0033679,CG8888,HGNC:23316,OMIM:606623,HSD17B6,7,,
FBgn0033679,CG8888,HGNC:29674,,RDH16,8,,
FBgn0033679,CG8888,HGNC:29958,OMIM:609769,SDR9C7,8,617574,"617574[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 13; ARCI13]"
FBgn0033679,CG8888,HGNC:5211,OMIM:109685,HSD17B2,4,,
FBgn0033679,CG8888,HGNC:9940,OMIM:601617,RDH5,5,136880,136880[FUNDUS ALBIPUNCTATUS]
FBgn0013756,Mtor,HGNC:12017,OMIM:189940,TPR,13,,
FBgn0033669,PI31,HGNC:9571,OMIM:617858,PSMF1,14,,
FBgn0033663,ERp60,HGNC:8548,OMIM:176790,P4HB,5,112240,112240[COLE-CARPENTER SYNDROME 1; CLCRP1]
FBgn0033663,ERp60,HGNC:14180,OMIM:608012,PDIA2,3,,
FBgn0033663,ERp60,HGNC:4606,OMIM:602046,PDIA3,14,,
FBgn0033663,ERp60,HGNC:27338,OMIM:618588,PDILT,3,,
FBgn0033663,ERp60,HGNC:30167,,PDIA4,5,,
FBgn0033659,Damm,HGNC:1504,OMIM:600636,CASP3,3,,
FBgn0033659,Damm,HGNC:1508,OMIM:601761,CASP7,3,,
FBgn0033659,Damm,HGNC:1507,OMIM:601532,CASP6,4,,
FBgn0033644,Tret1-2,HGNC:11011,OMIM:606813,SLC2A6,8,,
FBgn0033644,Tret1-2,HGNC:13812,OMIM:605245,SLC2A8,15,,
FBgn0033644,Tret1-2,HGNC:11010,OMIM:138230,SLC2A5,3,,
FBgn0033644,Tret1-2,HGNC:11006,OMIM:138160,SLC2A2,3,"125,853,227,810","125853[TYPE 2 DIABETES MELLITUS; T2D],227810[FANCONI-BICKEL SYNDROME; FBS]"
FBgn0033644,Tret1-2,HGNC:18067,OMIM:610372,SLC2A12,3,,
FBgn0033644,Tret1-2,HGNC:13444,OMIM:606145,SLC2A10,3,208050,208050[ARTERIAL TORTUOSITY SYNDROME; ATORS]
FBgn0033644,Tret1-2,HGNC:15956,OMIM:611036,SLC2A13,3,,
FBgn0010516,wal,HGNC:3481,OMIM:608053,ETFA,12,231680,231680[MULTIPLE ACYL-CoA DEHYDROGENASE DEFICIENCY; MADD]
FBgn0033639,CG9003,HGNC:13598,OMIM:605652,FBXL2,11,,
FBgn0033639,CG9003,HGNC:24679,OMIM:609086,FBXL20,13,,
FBgn0033636,tou,HGNC:962,OMIM:605682,BAZ2A,9,,
FBgn0033636,tou,HGNC:963,OMIM:605683,BAZ2B,10,,
FBgn0021795,Tapdelta,HGNC:11326,OMIM:300090,SSR4,14,300934,"300934[CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iy; CDG1Y]"
FBgn0040763,CG18336,HGNC:34242,,FAM166B,3,,
FBgn0033610,CG18335,HGNC:34242,,FAM166B,12,,
FBgn0033610,CG18335,HGNC:33818,,FAM166A,4,,
FBgn0033574,Spn47C,HGNC:8955,OMIM:601799,SERPINB9,4,,
FBgn0033574,Spn47C,HGNC:8945,OMIM:605587,SERPINI2,4,,
FBgn0033574,Spn47C,HGNC:8943,OMIM:602445,SERPINI1,5,604218,"604218[ENCEPHALOPATHY, FAMILIAL, WITH NEUROSERPIN INCLUSION BODIES; FENIB]"
FBgn0033574,Spn47C,HGNC:10569,OMIM:600517,SERPINB3,3,,
FBgn0033574,Spn47C,HGNC:3311,OMIM:130135,SERPINB1,4,,
FBgn0033574,Spn47C,HGNC:8583,OMIM:173360,SERPINE1,3,613329,613329[PLASMINOGEN ACTIVATOR INHIBITOR-1 DEFICIENCY]
FBgn0033574,Spn47C,HGNC:8951,OMIM:177010,SERPINE2,3,,
FBgn0033574,Spn47C,HGNC:8950,OMIM:173321,SERPINB6,3,613453,"613453[DEAFNESS, AUTOSOMAL RECESSIVE 91; DFNB91]"
FBgn0033574,Spn47C,HGNC:8944,OMIM:604445,SERPINB13,3,,
FBgn0033557,CG12325,HGNC:9711,OMIM:601475,PWP2,7,,
FBgn0033557,CG12325,HGNC:0,,LOC102724159,11,,
FBgn0033570,ND-B14,HGNC:7690,OMIM:602138,NDUFA6,15,618253,"618253[MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 33; MC1DN33]"
FBgn0010356,Taf5,HGNC:17304,,TAF5L,5,,
FBgn0010356,Taf5,HGNC:11539,OMIM:601787,TAF5,14,,
FBgn0027525,LTV1,HGNC:21173,,LTV1,14,,
FBgn0027499,wde,HGNC:20092,OMIM:613644,ATF7IP,12,,
FBgn0027499,wde,HGNC:20397,OMIM:613645,ATF7IP2,4,,
FBgn0033518,Prx2540-2,HGNC:9352,OMIM:176763,PRDX1,3,277400,"277400[METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblC TYPE; MAHCC]"
FBgn0033518,Prx2540-2,HGNC:16753,OMIM:602316,PRDX6,10,,
FBgn0033518,Prx2540-2,HGNC:9353,OMIM:600538,PRDX2,3,,
FBgn0001122,Galphao,HGNC:4387,OMIM:139370,GNAI3,3,602483,602483[AURICULOCONDYLAR SYNDROME 1; ARCND1]
FBgn0001122,Galphao,HGNC:4385,OMIM:139360,GNAI2,4,192605,"192605[VENTRICULAR TACHYCARDIA, FAMILIAL]"
FBgn0001122,Galphao,HGNC:4394,OMIM:139340,GNAT2,3,613856,613856[ACHROMATOPSIA 4; ACHM4]
FBgn0001122,Galphao,HGNC:4395,OMIM:139160,GNAZ,3,,
FBgn0001122,Galphao,HGNC:22800,OMIM:139395,GNAT3,3,,
FBgn0001122,Galphao,HGNC:4384,OMIM:139310,GNAI1,4,,
FBgn0001122,Galphao,HGNC:4389,OMIM:139311,GNAO1,14,"615,473,617,493","615473[DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 17; DEE17],617493[NEURODEVELOPMENTAL DISORDER WITH INVOLUNTARY MOVEMENTS; NEDIM]"
FBgn0033504,CAP,HGNC:30907,OMIM:610795,SORBS3,7,,
FBgn0033504,CAP,HGNC:14565,OMIM:605264,SORBS1,5,,
FBgn0033504,CAP,HGNC:24098,OMIM:616349,SORBS2,5,,
FBgn0026403,Ndg,HGNC:7821,OMIM:131390,NID1,12,,
FBgn0026403,Ndg,HGNC:13389,OMIM:605399,NID2,11,,
FBgn0033471,CG12134,HGNC:20489,,WDR89,14,,
FBgn0003071,Pfk,HGNC:8876,OMIM:171860,PFKL,13,,
FBgn0003071,Pfk,HGNC:8877,OMIM:610681,PFKM,15,232800,232800[GLYCOGEN STORAGE DISEASE VII; GSD7]
FBgn0003071,Pfk,HGNC:8878,OMIM:171840,PFKP,13,,
FBgn0033476,oys,HGNC:21579,OMIM:611732,MBOAT1,13,,
FBgn0033476,oys,HGNC:25193,OMIM:611949,MBOAT2,15,,
FBgn0033476,oys,HGNC:32311,OMIM:611940,MBOAT4,6,,
FBgn0022382,Pka-R2,HGNC:9391,OMIM:176910,PRKAR2A,13,,
FBgn0022382,Pka-R2,HGNC:9388,OMIM:188830,PRKAR1A,4,"101,800,160,980,255,000,000,000","101800[ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE; ACRDYS1],160980[CARNEY COMPLEX, TYPE 1; CNC1],255960[MYXOMA, INTRACARDIAC],610489[PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 1; PPNAD1]"
FBgn0022382,Pka-R2,HGNC:9390,OMIM:176911,PRKAR1B,4,,
FBgn0022382,Pka-R2,HGNC:9392,OMIM:176912,PRKAR2B,11,,
FBgn0033468,CG1418,HGNC:9794,OMIM:604925,RABAC1,15,,
FBgn0027580,PCB,HGNC:8636,OMIM:608786,PC,14,266150,266150[PYRUVATE CARBOXYLASE DEFICIENCY]
FBgn0050000,GstT1,HGNC:4641,OMIM:600436,GSTT1,8,,
FBgn0050000,GstT1,HGNC:4642,OMIM:600437,GSTT2,9,,
FBgn0050000,GstT1,HGNC:33437,,GSTT2B,6,,
FBgn0050000,GstT1,HGNC:26930,,GSTT4,4,,
FBgn0005614,trpl,HGNC:12336,OMIM:603651,TRPC4,10,,
FBgn0005614,trpl,HGNC:12337,OMIM:300334,TRPC5,10,,
FBgn0005614,trpl,HGNC:12333,OMIM:602343,TRPC1,7,,
FBgn0005614,trpl,HGNC:12335,OMIM:602345,TRPC3,4,616410,616410[SPINOCEREBELLAR ATAXIA 41; SCA41]
FBgn0005614,trpl,HGNC:12338,OMIM:603652,TRPC6,4,603965,603965[FOCAL SEGMENTAL GLOMERULOSCLEROSIS 2; FSGS2]
FBgn0005614,trpl,HGNC:20754,,TRPC7,4,,
FBgn0040092,lectin-46Cb,HGNC:14556,OMIM:613579,CLEC6A,3,,
FBgn0040092,lectin-46Cb,HGNC:13257,OMIM:605306,CLEC4A,3,,
FBgn0040092,lectin-46Cb,HGNC:14555,OMIM:609962,CLEC4E,3,,
FBgn0040092,lectin-46Cb,HGNC:13258,OMIM:606677,CLEC4C,3,,
FBgn0040092,lectin-46Cb,HGNC:14554,OMIM:609964,CLEC4D,3,,
FBgn0040092,lectin-46Cb,HGNC:13523,OMIM:605872,CLEC4M,3,,
FBgn0040092,lectin-46Cb,HGNC:34520,OMIM:616838,CLEC17A,3,,
FBgn0040092,lectin-46Cb,HGNC:26705,OMIM:612252,CLEC9A,4,,
FBgn0040093,lectin-46Ca,HGNC:13523,OMIM:605872,CLEC4M,3,,
FBgn0033451,Marc,HGNC:26189,OMIM:614126,MTARC1,13,,
FBgn0033451,Marc,HGNC:26064,OMIM:614127,Mar-02,13,,
FBgn0023180,Orc6,HGNC:17151,OMIM:607213,ORC6,13,613803,613803[MEIER-GORLIN SYNDROME 3; MGORS3]
FBgn0023143,Uba1,HGNC:12471,OMIM:191325,UBA7,7,,
FBgn0023143,Uba1,HGNC:25581,OMIM:611361,UBA6,4,,
FBgn0023143,Uba1,HGNC:12469,OMIM:314370,UBA1,13,"301,054,301,830","301054[VEXAS SYNDROME; VEXAS],301830[SPINAL MUSCULAR ATROPHY, X-LINKED 2; SMAX2]"
FBgn0033434,CG1902,HGNC:12404,OMIM:600415,TTPA,3,277460,277460[ATAXIA WITH VITAMIN 3 DEFICIENCY; AVED]
FBgn0033434,CG1902,HGNC:16114,,TTPAL,3,,
FBgn0033434,CG1902,HGNC:10024,OMIM:180090,RLBP1,3,"136,880,607,475,607,000","136880[FUNDUS ALBIPUNCTATUS],607475[BOTHNIA RETINAL DYSTROPHY],607476[NEWFOUNDLAND ROD-CONE DYSTROPHY; NFRCD]"
FBgn0033434,CG1902,HGNC:23046,OMIM:616945,CLVS2,3,,
FBgn0033434,CG1902,HGNC:23139,OMIM:611292,CLVS1,3,,
FBgn0033371,CNT1,HGNC:16484,OMIM:608269,SLC28A3,11,,
FBgn0033371,CNT1,HGNC:11001,OMIM:606207,SLC28A1,12,618477,618477[URIDINE-CYTIDINEURIA; URCTU]
FBgn0033371,CNT1,HGNC:11002,OMIM:606208,SLC28A2,14,,
FBgn0033397,Cyp4p3,HGNC:23198,OMIM:608614,CYP4V2,6,210370,210370[BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY; BCD]
FBgn0033397,Cyp4p3,HGNC:13265,OMIM:611517,CYP4F11,4,,
FBgn0033397,Cyp4p3,HGNC:26820,OMIM:611495,CYP4F22,4,604777,"604777[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 5; ARCI5]"
FBgn0033397,Cyp4p3,HGNC:2645,OMIM:604426,CYP4F2,4,,
FBgn0033397,Cyp4p3,HGNC:2646,OMIM:601270,CYP4F3,4,,
FBgn0033397,Cyp4p3,HGNC:20244,OMIM:614999,CYP4X1,4,,
FBgn0033397,Cyp4p3,HGNC:2642,OMIM:601310,CYP4A11,3,,
FBgn0033397,Cyp4p3,HGNC:18857,OMIM:611485,CYP4F12,4,,
FBgn0033397,Cyp4p3,HGNC:20575,OMIM:615341,CYP4A22,3,,
FBgn0033397,Cyp4p3,HGNC:2644,OMIM:124075,CYP4B1,4,,
FBgn0033397,Cyp4p3,HGNC:2648,OMIM:611545,CYP4F8,4,,
FBgn0033397,Cyp4p3,HGNC:20583,OMIM:618953,CYP4Z1,3,,
FBgn0033397,Cyp4p3,HGNC:2594,OMIM:107910,CYP19A1,4,"139,300,613,546","139300[AROMATASE EXCESS SYNDROME; AEXS],613546[AROMATASE DEFICIENCY]"
FBgn0020621,Pkn,HGNC:9405,OMIM:601032,PKN1,12,,
FBgn0020621,Pkn,HGNC:9406,OMIM:602549,PKN2,13,,
FBgn0020621,Pkn,HGNC:17999,OMIM:610714,PKN3,10,,
FBgn0015477,Rme-8,HGNC:30343,OMIM:614334,DNAJC13,14,,
FBgn0033387,CG8008,HGNC:16055,OMIM:608956,SLC46A2,5,,
FBgn0033387,CG8008,HGNC:30521,OMIM:611672,SLC46A1,7,229050,"229050[FOLATE MALABSORPTION, HEREDITARY]"
FBgn0033387,CG8008,HGNC:27501,OMIM:616764,SLC46A3,7,,
FBgn0033379,Mys45A,HGNC:25537,,SDAD1,14,,
FBgn0033377,Pgm2a,HGNC:8906,OMIM:172000,PGM2,12,,
FBgn0033377,Pgm2a,HGNC:20898,OMIM:611610,PGM2L1,12,,
FBgn0011286,RyR,HGNC:10484,OMIM:180902,RYR2,14,"115,000,600,996,604,000","115000[VENTRICULAR ARRYTHMIAS DUE TO CARDIAC RYANODINE RECEPTOR CALCIUM RELEASE DEFICIENCY SYNDROME; VACRDS],600996[ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 2; ARVD2],604772[VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1, WITH OR WITHOUT ATRIAL DYSFUNCTION AND/OR DILATED CARDIOMYOPATHY; CPVT1]"
FBgn0011286,RyR,HGNC:10485,OMIM:180903,RYR3,12,,
FBgn0011286,RyR,HGNC:10483,OMIM:180901,RYR1,14,"117,000,145,600,255,000","117000[CENTRAL CORE DISEASE OF MUSCLE; CCD],145600[MALIGNANT HYPERTHERMIA, SUSCEPTIBILITY TO, 1; MHS1],255320[MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA]"
FBgn0033369,CG8197,HGNC:28408,OMIM:619037,LRRC34,3,,
FBgn0003074,Pgi,HGNC:4458,OMIM:172400,GPI,15,613470,"613470[HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASE DEFICIENCY]"
FBgn0033344,CG8252,HGNC:24061,OMIM:300462,AKAP14,3,,
FBgn0033316,Gle1,HGNC:4315,OMIM:603371,GLE1,11,"253,310,611,890","253310[LETHAL CONGENITAL CONTRACTURE SYNDROME 1; LCCS1],611890[CONGENITAL ARTHROGRYPOSIS WITH ANTERIOR HORN CELL DISEASE; CAAHD]"
FBgn0050354,UQCR-11L,HGNC:12590,OMIM:613844,UQCRH,14,,
FBgn0050354,UQCR-11L,HGNC:51714,,UQCRHL,8,,
FBgn0033317,CG8635,HGNC:29528,,ZC3H15,15,,
FBgn0033312,CG8642,HGNC:3624,OMIM:601624,FCN2,5,,
FBgn0033312,CG8642,HGNC:3623,OMIM:601252,FCN1,4,,
FBgn0033312,CG8642,HGNC:25922,OMIM:613357,FIBCD1,7,,
FBgn0033312,CG8642,HGNC:3695,OMIM:605776,FGL1,3,,
FBgn0033312,CG8642,HGNC:3625,OMIM:604973,FCN3,4,613860,613860[FICOLIN 3 DEFICIENCY]
FBgn0033312,CG8642,HGNC:7035,OMIM:600596,MFAP4,4,,
FBgn0033309,Lnpk,HGNC:21610,OMIM:610236,LNPK,14,618090,618090[NEURODEVELOPMENTAL DISORDER WITH EPILEPSY AND HYPOPLASIA OF THE CORPUS CALLOSUM; NEDEHCC]
FBgn0014469,Cyp4e2,HGNC:23198,OMIM:608614,CYP4V2,6,210370,210370[BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY; BCD]
FBgn0014469,Cyp4e2,HGNC:13265,OMIM:611517,CYP4F11,4,,
FBgn0014469,Cyp4e2,HGNC:26820,OMIM:611495,CYP4F22,4,604777,"604777[ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 5; ARCI5]"
FBgn0014469,Cyp4e2,HGNC:2645,OMIM:604426,CYP4F2,4,,
FBgn0014469,Cyp4e2,HGNC:2646,OMIM:601270,CYP4F3,4,,
FBgn0014469,Cyp4e2,HGNC:20244,OMIM:614999,CYP4X1,4,,
FBgn0014469,Cyp4e2,HGNC:2642,OMIM:601310,CYP4A11,3,,
FBgn0014469,Cyp4e2,HGNC:18857,OMIM:611485,CYP4F12,4,,
FBgn0014469,Cyp4e2,HGNC:20575,OMIM:615341,CYP4A22,4,,
FBgn0014469,Cyp4e2,HGNC:2644,OMIM:124075,CYP4B1,4,,
FBgn0014469,Cyp4e2,HGNC:2648,OMIM:611545,CYP4F8,4,,
FBgn0014469,Cyp4e2,HGNC:20583,OMIM:618953,CYP4Z1,4,,
FBgn0014469,Cyp4e2,HGNC:2594,OMIM:107910,CYP19A1,4,"139,300,613,546","139300[AROMATASE EXCESS SYNDROME; AEXS],613546[AROMATASE DEFICIENCY]"
FBgn0050360,Mal-A6,HGNC:11026,OMIM:158070,SLC3A2,4,,
FBgn0050360,Mal-A6,HGNC:11025,OMIM:104614,SLC3A1,10,220100,220100[CYSTINURIA]
FBgn0033297,Mal-A8,HGNC:11026,OMIM:158070,SLC3A2,3,,
FBgn0033297,Mal-A8,HGNC:11025,OMIM:104614,SLC3A1,11,220100,220100[CYSTINURIA]
FBgn0033296,Mal-A7,HGNC:11026,OMIM:158070,SLC3A2,5,,
FBgn0033296,Mal-A7,HGNC:11025,OMIM:104614,SLC3A1,10,220100,220100[CYSTINURIA]
FBgn0002570,Mal-A1,HGNC:11025,OMIM:104614,SLC3A1,9,220100,220100[CYSTINURIA]
FBgn0028561,sut3,HGNC:13812,OMIM:605245,SLC2A8,3,,
FBgn0028561,sut3,HGNC:18301,OMIM:611039,SLC2A14,6,,
FBgn0028561,sut3,HGNC:11010,OMIM:138230,SLC2A5,6,,
FBgn0028561,sut3,HGNC:11005,OMIM:138140,SLC2A1,5,"601,042,606,777,608,000,000,000,000,000","601042[DYSTONIA 9; DYT9],606777[GLUT1 DEFICIENCY SYNDROME 1; GLUT1DS1],608885[STOMATIN-DEFICIENT CRYOHYDROCYTOSIS WITH NEUROLOGIC DEFECTS; SDCHCN],612126[GLUT1 DEFICIENCY SYNDROME 2; GLUT1DS2],614847[EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 12; EIG12]"
FBgn0028561,sut3,HGNC:13445,OMIM:610371,SLC2A7,6,,
FBgn0028561,sut3,HGNC:11009,OMIM:138190,SLC2A4,5,,
FBgn0028561,sut3,HGNC:13446,OMIM:606142,SLC2A9,5,612076,"612076[HYPOURICEMIA, RENAL, 2; RHUC2]"
FBgn0028561,sut3,HGNC:11006,OMIM:138160,SLC2A2,5,"125,853,227,810","125853[TYPE 2 DIABETES MELLITUS; T2D],227810[FANCONI-BICKEL SYNDROME; FBS]"
FBgn0028561,sut3,HGNC:11007,OMIM:138170,SLC2A3,6,,
FBgn0028561,sut3,HGNC:14239,OMIM:610367,SLC2A11,4,,
FBgn0053087,LRP1,HGNC:6696,OMIM:604270,LRP4,3,"212,780,614,305,616,000","212780[CENANI-LENZ SYNDACTYLY SYNDROME; CLSS],614305[SCLEROSTEOSIS 2; SOST2],616304[MYASTHENIC SYNDROME, CONGENITAL, 17; CMS17]"
FBgn0053087,LRP1,HGNC:6694,OMIM:600073,LRP2,6,222448,222448[DONNAI-BARROW SYNDROME]
FBgn0053087,LRP1,HGNC:6692,OMIM:107770,LRP1,11,604093,604093[KERATOSIS PILARIS ATROPHICANS; KPA]
FBgn0053087,LRP1,HGNC:6693,OMIM:608766,LRP1B,10,,
FBgn0010504,kermit,HGNC:18183,OMIM:608792,GIPC3,14,601869,"601869[DEAFNESS, AUTOSOMAL RECESSIVE 15; DFNB15]"
FBgn0010504,kermit,HGNC:18177,OMIM:619089,GIPC2,12,,
FBgn0010504,kermit,HGNC:1226,OMIM:605072,GIPC1,13,618940,618940[OCULOPHARYNGODISTAL MYOPATHY 2; OPDM2]
FBgn0025469,slv,HGNC:30657,OMIM:613683,SLC50A1,11,,
FBgn0002891,PolZ1,HGNC:9968,OMIM:602776,REV3L,12,,
FBgn0033226,puml,HGNC:20154,,ABHD4,15,,
FBgn0033226,puml,HGNC:21396,OMIM:604780,ABHD5,12,275630,275630[CHANARIN-DORFMAN SYNDROME; CDS]
FBgn0033248,Dic3,HGNC:10980,OMIM:606794,SLC25A10,6,618972,618972[MITOCHONDRIAL DNA DEPLETION SYNDROME 19; MTDPS19]
FBgn0033246,ACC,HGNC:85,OMIM:601557,ACACB,13,,
FBgn0033246,ACC,HGNC:84,OMIM:200350,ACACA,14,613933,613933[ACETYL-CoA CARBOXYLASE DEFICIENCY; ACACAD]
FBgn0033243,CG14763,HGNC:28482,OMIM:617353,DYNLT2B,3,617405,617405[SHORT-RIB THORACIC DYSPLASIA 17 WITH OR WITHOUT POLYDACTYLY; SRTD17]
FBgn0033243,CG14763,HGNC:11695,OMIM:186977,TCTE3,5,,
FBgn0033243,CG14763,HGNC:32315,OMIM:611713,TCTEX1D4,3,,
FBgn0033241,CG2915,HGNC:2300,OMIM:603101,CPB2,7,,
FBgn0033241,CG2915,HGNC:21011,OMIM:609563,CPO,7,,
FBgn0033241,CG2915,HGNC:2298,OMIM:114851,CPA3,8,,
FBgn0033241,CG2915,HGNC:2297,OMIM:600688,CPA2,6,,
FBgn0033241,CG2915,HGNC:15740,OMIM:607635,CPA4,7,,
FBgn0033241,CG2915,HGNC:2299,OMIM:114852,CPB1,7,,
FBgn0033241,CG2915,HGNC:2296,OMIM:114850,CPA1,6,,
FBgn0033241,CG2915,HGNC:17245,OMIM:609562,CPA6,7,"614,417,614,418","614417[EPILEPSY, FAMILIAL TEMPORAL LOBE, 5; ETL5],614418[FEBRILE SEIZURES, FAMILIAL, 11; FEB11]"
